source_system,platform_section,entity_name,customer_query,procedure_number,lot_number,subject,customer_name,region,status,tender_type,price_rub,deadline_at,detail_url,tags,published_at,application_deadline,method_name,currency,search_url,published_at_detail,application_deadline_detail,detail_price_rub,okpd_code,okpd_name,quantity,unit,delivery_place,method_name_detail,currency_detail,seller_name,seller_tax_id,documents_available,publication_month,publication_year,focus_category,duplicate_group_size
sberbank_ast,Торги коммерческих заказчиков,ООО Сбербанк-Телеком,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""СБЕРБАНК-ТЕЛЕКОМ""",SBR028-2503120047.1,1,Поставка серверного оборудования и системы хранения данных Huawei,"ООО ""СБЕРБАНК-ТЕЛЕКОМ""",,Рассмотрение заявок,"Запрос предложений (закупка, с ЭП)",,2025-03-24 10:00:00,https://utp.sberbank-ast.ru/VIP/NBT/PurchaseView/45/0/0/2859357,Торги коммерческих заказчиков,2025-03-12 19:41:00,2025-03-24 10:00:00,"Запрос предложений (закупка, с ЭП)",RUB,https://utp.sberbank-ast.ru/Main/List/UnitedPurchaseListNew,,,,,,,,,,,,,,2025-03,2025,Other,3
sberbank_ast,SberB2B,ПАО Сбербанк России,"ПУБЛИЧНОЕ АКЦИОНЕРНОЕ ОБЩЕСТВО ""СБЕРБАНК РОССИИ""",88830046,1,Ящики с крышкой и клипсами,ПАО СБЕРБАНК,,Подача заявок,Запрос предложений в электронной форме,9876.0,2026-01-12 18:00:00,https://sberb2b.ru/request/supplier/preview/a966f02c-0c63-4f15-b60d-c039b3bd51db,SberB2B,2025-12-30 13:50:00,2026-01-12 18:00:00,Запрос предложений в электронной форме,RUB,https://utp.sberbank-ast.ru/Main/List/UnitedPurchaseListNew,,,,,,,,,,,,,,2025-12,2025,Other,1
sberbank_ast,SberB2B,ПАО Сбербанк России,Сибирский банк ПАО Сбербанк,60010033,1,Журналы выдачи и приёма ключей от помещений,СИБИРСКИЙ БАНК ПАО СБЕРБАНК,,Подача заявок,Запрос предложений в электронной форме,6900.0,2026-01-18 18:00:00,https://sberb2b.ru/request/supplier/preview/3ff0a0e0-c0f8-4622-9064-0e2bdc08aa34,SberB2B,2025-12-30 10:40:00,2026-01-18 18:00:00,Запрос предложений в электронной форме,RUB,https://utp.sberbank-ast.ru/Main/List/UnitedPurchaseListNew,,,,,,,,,,,,,,2025-12,2025,Other,1
sberbank_ast,SberB2B,ПАО Сбербанк России,"ПУБЛИЧНОЕ АКЦИОНЕРНОЕ ОБЩЕСТВО ""СБЕРБАНК РОССИИ""",53266154,1,Спортивный инвентарь,Юго-Западный Банк ПАО Сбербанк,,Подача заявок,Запрос предложений в электронной форме,497701.19,2026-01-12 18:00:00,https://sberb2b.ru/request/supplier/preview/438cb54c-a46c-42ad-9f38-41922e562f89,SberB2B,2025-12-29 13:14:00,2026-01-12 18:00:00,Запрос предложений в электронной форме,RUB,https://utp.sberbank-ast.ru/Main/List/UnitedPurchaseListNew,,,,,,,,,,,,,,2025-12,2025,Other,1
sberbank_ast,SberB2B,ПАО Сбербанк России,"ПУБЛИЧНОЕ АКЦИОНЕРНОЕ ОБЩЕСТВО ""СБЕРБАНК РОССИИ""",57759118,1,поставка мебельной продукции,Центрально-Черноземный Банк ПАО Сбербанк,,Подача заявок,Запрос предложений в электронной форме,499000.0,2025-12-29 18:00:00,https://sberb2b.ru/request/supplier/preview/0178e53e-41eb-4e32-a48d-a0a404c52c6e,SberB2B,2025-12-25 18:12:00,2025-12-29 18:00:00,Запрос предложений в электронной форме,RUB,https://utp.sberbank-ast.ru/Main/List/UnitedPurchaseListNew,,,,,,,,,,,,,,2025-12,2025,Office & Admin,1
sberbank_ast,SberB2B,ООО Сбербанк Факторинг,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""СБЕРБАНК ФАКТОРИНГ""",87096151,1,Чай в пакетиках,"ООО ""СБЕРБАНК ФАКТОРИНГ""",,Подача заявок,Запрос предложений в электронной форме,12000.0,2025-12-30 23:59:00,https://sberb2b.ru/request/supplier/preview/ab713173-71a3-4ecb-81fd-a66aa2fd5904,SberB2B,2025-12-25 17:16:00,2025-12-30 23:59:00,Запрос предложений в электронной форме,RUB,https://utp.sberbank-ast.ru/Main/List/UnitedPurchaseListNew,,,,,,,,,,,,,,2025-12,2025,Other,1
sberbank_ast,SberB2B,ООО Сбербанк Факторинг,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""СБЕРБАНК ФАКТОРИНГ""",75873101,1,Тонометр,"ООО ""СБЕРБАНК ФАКТОРИНГ""",,Подача заявок,Запрос предложений в электронной форме,3000.0,2025-12-30 23:59:00,https://sberb2b.ru/request/supplier/preview/5f0a86aa-51d6-4553-8107-42d78fff3f8d,SberB2B,2025-12-25 17:14:00,2025-12-30 23:59:00,Запрос предложений в электронной форме,RUB,https://utp.sberbank-ast.ru/Main/List/UnitedPurchaseListNew,,,,,,,,,,,,,,2025-12,2025,Other,1
sberbank_ast,SberB2B,ООО Сбербанк Факторинг,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""СБЕРБАНК ФАКТОРИНГ""",73734896,1,Сетевые фильтры,"ООО ""СБЕРБАНК ФАКТОРИНГ""",,Подача заявок,Запрос предложений в электронной форме,7500.0,2025-12-30 23:59:00,https://sberb2b.ru/request/supplier/preview/b94cba35-3474-41d6-a196-8f4788a47b8c,SberB2B,2025-12-25 17:11:00,2025-12-30 23:59:00,Запрос предложений в электронной форме,RUB,https://utp.sberbank-ast.ru/Main/List/UnitedPurchaseListNew,,,,,,,,,,,,,,2025-12,2025,Other,1
sberbank_ast,SberB2B,ООО Сбербанк Факторинг,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""СБЕРБАНК ФАКТОРИНГ""",66042525,1,Салфетки и полотенца гигиенические,"ООО ""СБЕРБАНК ФАКТОРИНГ""",,Подача заявок,Запрос предложений в электронной форме,11000.0,2025-12-30 23:59:00,https://sberb2b.ru/request/supplier/preview/a0d15cb9-04ca-48bf-814b-a0d2683a076f,SberB2B,2025-12-25 17:06:00,2025-12-30 23:59:00,Запрос предложений в электронной форме,RUB,https://utp.sberbank-ast.ru/Main/List/UnitedPurchaseListNew,,,,,,,,,,,,,,2025-12,2025,Other,1
sberbank_ast,SberB2B,АО Сбербанк-АСТ,"АКЦИОНЕРНОЕ ОБЩЕСТВО ""СБЕРБАНК-АВТОМАТИЗИРОВАННАЯ СИСТЕМА ТОРГОВ""",34827360,1,Поставка сетевого фильтра Power Cube SPG6-B-3M Black,"АО ""СБЕРБАНК - АСТ""",,Завершено,Запрос предложений в электронной форме,25000.0,2026-01-16 13:01:00,https://sberb2b.ru/request/supplier/preview/62e751db-12e0-44ea-8bac-e4ca9a31d736,SberB2B,2025-12-25 09:01:00,2026-01-16 13:01:00,Запрос предложений в электронной форме,RUB,https://utp.sberbank-ast.ru/Main/List/UnitedPurchaseListNew,,,,,,,,,,,,,,2025-12,2025,Other,1
sberbank_ast,Торги коммерческих заказчиков,ООО Сбербанк-Телеком,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""СБЕРБАНК-ТЕЛЕКОМ""",SBR028-2512240151.1,1,Выбор Поставщиков на Оказание услуг по проведению маркетинговых исследований рынка по 4 направлениям (Лотам),"ООО ""СБЕРБАНК-ТЕЛЕКОМ""",,В процессе проведения,"Запрос предложений (закупка, с ЭП)",,2026-02-18 20:00:00,https://utp.sberbank-ast.ru/VIP/NBT/PurchaseView/45/0/0/3706604,Торги коммерческих заказчиков,2025-12-24 17:34:00,2026-02-18 20:00:00,"Запрос предложений (закупка, с ЭП)",RUB,https://utp.sberbank-ast.ru/Main/List/UnitedPurchaseListNew,,,,,,,,,,,,,,2025-12,2025,Consulting,1
sberbank_ast,Торги коммерческих заказчиков,ООО Сбербанк-Телеком,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""СБЕРБАНК-ТЕЛЕКОМ""",SBR028-2512240151.2,1,Выбор Поставщиков на Оказание услуг по проведению маркетинговых исследований рынка по 4 направлениям (Лотам),"ООО ""СБЕРБАНК-ТЕЛЕКОМ""",,В процессе проведения,"Запрос предложений (закупка, с ЭП)",,2026-02-18 20:00:00,https://utp.sberbank-ast.ru/VIP/NBT/PurchaseView/45/0/0/3706604,Торги коммерческих заказчиков,2025-12-24 17:34:00,2026-02-18 20:00:00,"Запрос предложений (закупка, с ЭП)",RUB,https://utp.sberbank-ast.ru/Main/List/UnitedPurchaseListNew,,,,,,,,,,,,,,2025-12,2025,Consulting,1
sberbank_ast,Торги коммерческих заказчиков,ООО Сбербанк-Телеком,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""СБЕРБАНК-ТЕЛЕКОМ""",SBR028-2512240151.3,1,Выбор Поставщиков на Оказание услуг по проведению маркетинговых исследований рынка по 4 направлениям (Лотам),"ООО ""СБЕРБАНК-ТЕЛЕКОМ""",,В процессе проведения,"Запрос предложений (закупка, с ЭП)",,2026-02-18 20:00:00,https://utp.sberbank-ast.ru/VIP/NBT/PurchaseView/45/0/0/3706604,Торги коммерческих заказчиков,2025-12-24 17:34:00,2026-02-18 20:00:00,"Запрос предложений (закупка, с ЭП)",RUB,https://utp.sberbank-ast.ru/Main/List/UnitedPurchaseListNew,,,,,,,,,,,,,,2025-12,2025,Consulting,1
sberbank_ast,Торги коммерческих заказчиков,ООО Сбербанк-Телеком,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""СБЕРБАНК-ТЕЛЕКОМ""",SBR028-2512240151.4,1,Выбор Поставщиков на Оказание услуг по проведению маркетинговых исследований рынка по 4 направлениям (Лотам),"ООО ""СБЕРБАНК-ТЕЛЕКОМ""",,В процессе проведения,"Запрос предложений (закупка, с ЭП)",,2026-02-18 20:00:00,https://utp.sberbank-ast.ru/VIP/NBT/PurchaseView/45/0/0/3706604,Торги коммерческих заказчиков,2025-12-24 17:34:00,2026-02-18 20:00:00,"Запрос предложений (закупка, с ЭП)",RUB,https://utp.sberbank-ast.ru/Main/List/UnitedPurchaseListNew,,,,,,,,,,,,,,2025-12,2025,Consulting,1
sberbank_ast,Торги коммерческих заказчиков,ПАО Сбербанк России,"ПУБЛИЧНОЕ АКЦИОНЕРНОЕ ОБЩЕСТВО ""СБЕРБАНК РОССИИ""",SBR028-2512240139.1,1,г. Ставрополь 2. Процедура продажи б.у. ИТ оборудования в количестве 70 штук.,ПАО СБЕРБАНК,,Завершен(-а),Простая продажа (без ЭП),213900.0,2026-01-12 12:00:00,https://utp.sberbank-ast.ru/VIP/NBT/PurchaseView/18/0/0/3705902,Торги коммерческих заказчиков,2025-12-24 14:52:00,2026-01-12 12:00:00,Простая продажа (без ЭП),RUB,https://utp.sberbank-ast.ru/Main/List/UnitedPurchaseListNew,,,,,,,,,,,,,,2025-12,2025,Other,1
sberbank_ast,Торги коммерческих заказчиков,ПАО Сбербанк России,"ПУБЛИЧНОЕ АКЦИОНЕРНОЕ ОБЩЕСТВО ""СБЕРБАНК РОССИИ""",SBR028-2512240138.1,1,г. Ставрополь 1. Процедура продажи б.у. ИТ оборудования в количестве 148 штук.,ПАО СБЕРБАНК,,Завершен(-а),Простая продажа (без ЭП),142540.0,2026-01-12 12:00:00,https://utp.sberbank-ast.ru/VIP/NBT/PurchaseView/18/0/0/3705899,Торги коммерческих заказчиков,2025-12-24 14:51:00,2026-01-12 12:00:00,Простая продажа (без ЭП),RUB,https://utp.sberbank-ast.ru/Main/List/UnitedPurchaseListNew,,,,,,,,,,,,,,2025-12,2025,Other,1
sberbank_ast,Торги коммерческих заказчиков,ПАО Сбербанк России,"ПУБЛИЧНОЕ АКЦИОНЕРНОЕ ОБЩЕСТВО ""СБЕРБАНК РОССИИ""",SBR028-2512240137.1,1,г. Ростов-на-Дону 2. Процедура продажи б.у. ИТ оборудования в количестве 142 штук.,ПАО СБЕРБАНК,,Завершен(-а),Простая продажа (без ЭП),246200.0,2026-01-12 12:00:00,https://utp.sberbank-ast.ru/VIP/NBT/PurchaseView/18/0/0/3705895,Торги коммерческих заказчиков,2025-12-24 14:50:00,2026-01-12 12:00:00,Простая продажа (без ЭП),RUB,https://utp.sberbank-ast.ru/Main/List/UnitedPurchaseListNew,,,,,,,,,,,,,,2025-12,2025,Other,1
sberbank_ast,Торги коммерческих заказчиков,ПАО Сбербанк России,"ПУБЛИЧНОЕ АКЦИОНЕРНОЕ ОБЩЕСТВО ""СБЕРБАНК РОССИИ""",SBR028-2512240136.1,1,г. Ростов-на-Дону 1. Процедура продажи б.у. ИТ оборудования в количестве 163 штук.,ПАО СБЕРБАНК,,Завершен(-а),Простая продажа (без ЭП),342000.0,2026-01-12 12:00:00,https://utp.sberbank-ast.ru/VIP/NBT/PurchaseView/18/0/0/3705891,Торги коммерческих заказчиков,2025-12-24 14:48:00,2026-01-12 12:00:00,Простая продажа (без ЭП),RUB,https://utp.sberbank-ast.ru/Main/List/UnitedPurchaseListNew,,,,,,,,,,,,,,2025-12,2025,Other,1
sberbank_ast,Торги коммерческих заказчиков,ПАО Сбербанк России,"ПУБЛИЧНОЕ АКЦИОНЕРНОЕ ОБЩЕСТВО ""СБЕРБАНК РОССИИ""",SBR028-2512240135.1,1,г. Краснодар 2. Процедура продажи б.у. ИТ оборудования в количестве 29 штук.,ПАО СБЕРБАНК,,Завершен(-а),Простая продажа (без ЭП),162200.0,2026-01-12 12:00:00,https://utp.sberbank-ast.ru/VIP/NBT/PurchaseView/18/0/0/3705887,Торги коммерческих заказчиков,2025-12-24 14:47:00,2026-01-12 12:00:00,Простая продажа (без ЭП),RUB,https://utp.sberbank-ast.ru/Main/List/UnitedPurchaseListNew,,,,,,,,,,,,,,2025-12,2025,Other,1
sberbank_ast,Торги коммерческих заказчиков,ПАО Сбербанк России,"ПУБЛИЧНОЕ АКЦИОНЕРНОЕ ОБЩЕСТВО ""СБЕРБАНК РОССИИ""",SBR028-2512240134.1,1,г. Краснодар 1. Процедура продажи б.у. ИТ оборудования в количестве 107 штук.,ПАО СБЕРБАНК,,Завершен(-а),Простая продажа (без ЭП),102340.0,2026-01-12 12:00:00,https://utp.sberbank-ast.ru/VIP/NBT/PurchaseView/18/0/0/3705885,Торги коммерческих заказчиков,2025-12-24 14:46:00,2026-01-12 12:00:00,Простая продажа (без ЭП),RUB,https://utp.sberbank-ast.ru/Main/List/UnitedPurchaseListNew,,,,,,,,,,,,,,2025-12,2025,Other,1
sberbank_ast,Торги коммерческих заказчиков,ПАО Сбербанк России,"ПУБЛИЧНОЕ АКЦИОНЕРНОЕ ОБЩЕСТВО ""СБЕРБАНК РОССИИ""",SBR028-2512240133.1,1,г. Воронеж-9. Процедура продажи б.у. ИТ оборудования в количестве 50 штук.,ПАО СБЕРБАНК,,Завершен(-а),Простая продажа (без ЭП),35000.0,2026-01-12 12:00:00,https://utp.sberbank-ast.ru/VIP/NBT/PurchaseView/18/0/0/3705884,Торги коммерческих заказчиков,2025-12-24 14:45:00,2026-01-12 12:00:00,Простая продажа (без ЭП),RUB,https://utp.sberbank-ast.ru/Main/List/UnitedPurchaseListNew,,,,,,,,,,,,,,2025-12,2025,Other,1
sberbank_ast,Торги коммерческих заказчиков,ПАО Сбербанк России,"ПУБЛИЧНОЕ АКЦИОНЕРНОЕ ОБЩЕСТВО ""СБЕРБАНК РОССИИ""",SBR028-2512240132.1,1,г. Воронеж-8. Процедура продажи б.у. ИТ оборудования в количестве 22 штук.,ПАО СБЕРБАНК,,Завершен(-а),Простая продажа (без ЭП),250200.0,2026-01-12 12:00:00,https://utp.sberbank-ast.ru/VIP/NBT/PurchaseView/18/0/0/3705883,Торги коммерческих заказчиков,2025-12-24 14:44:00,2026-01-12 12:00:00,Простая продажа (без ЭП),RUB,https://utp.sberbank-ast.ru/Main/List/UnitedPurchaseListNew,,,,,,,,,,,,,,2025-12,2025,Other,1
sberbank_ast,Торги коммерческих заказчиков,ПАО Сбербанк России,"ПУБЛИЧНОЕ АКЦИОНЕРНОЕ ОБЩЕСТВО ""СБЕРБАНК РОССИИ""",SBR028-2512240131.1,1,г. Воронеж-7. Процедура продажи б.у. ИТ оборудования в количестве 20 штук.,ПАО СБЕРБАНК,,Завершен(-а),Простая продажа (без ЭП),70000.0,2026-01-12 12:00:00,https://utp.sberbank-ast.ru/VIP/NBT/PurchaseView/18/0/0/3705880,Торги коммерческих заказчиков,2025-12-24 14:44:00,2026-01-12 12:00:00,Простая продажа (без ЭП),RUB,https://utp.sberbank-ast.ru/Main/List/UnitedPurchaseListNew,,,,,,,,,,,,,,2025-12,2025,Other,1
sberbank_ast,Торги коммерческих заказчиков,ПАО Сбербанк России,"ПУБЛИЧНОЕ АКЦИОНЕРНОЕ ОБЩЕСТВО ""СБЕРБАНК РОССИИ""",SBR028-2512240130.1,1,г. Воронеж-6. Процедура продажи б.у. ИТ оборудования в количестве 30 штук.,ПАО СБЕРБАНК,,Завершен(-а),Простая продажа (без ЭП),72000.0,2026-01-12 12:00:00,https://utp.sberbank-ast.ru/VIP/NBT/PurchaseView/18/0/0/3705878,Торги коммерческих заказчиков,2025-12-24 14:43:00,2026-01-12 12:00:00,Простая продажа (без ЭП),RUB,https://utp.sberbank-ast.ru/Main/List/UnitedPurchaseListNew,,,,,,,,,,,,,,2025-12,2025,Other,1
sberbank_ast,Торги коммерческих заказчиков,ПАО Сбербанк России,"ПУБЛИЧНОЕ АКЦИОНЕРНОЕ ОБЩЕСТВО ""СБЕРБАНК РОССИИ""",SBR028-2512240127.1,1,г. Воронеж-5. Процедура продажи б.у. ИТ оборудования в количестве 99 штук.,ПАО СБЕРБАНК,,Завершен(-а),Простая продажа (без ЭП),246500.0,2026-01-12 12:00:00,https://utp.sberbank-ast.ru/VIP/NBT/PurchaseView/18/0/0/3705872,Торги коммерческих заказчиков,2025-12-24 14:42:00,2026-01-12 12:00:00,Простая продажа (без ЭП),RUB,https://utp.sberbank-ast.ru/Main/List/UnitedPurchaseListNew,,,,,,,,,,,,,,2025-12,2025,Other,1
sberbank_ast,Торги коммерческих заказчиков,ПАО Сбербанк России,"ПУБЛИЧНОЕ АКЦИОНЕРНОЕ ОБЩЕСТВО ""СБЕРБАНК РОССИИ""",SBR028-2512240126.1,1,г. Воронеж-4. Процедура продажи б.у. ИТ оборудования в количестве 100 штук.,ПАО СБЕРБАНК,,Завершен(-а),Простая продажа (без ЭП),200000.0,2026-01-12 12:00:00,https://utp.sberbank-ast.ru/VIP/NBT/PurchaseView/18/0/0/3705870,Торги коммерческих заказчиков,2025-12-24 14:41:00,2026-01-12 12:00:00,Простая продажа (без ЭП),RUB,https://utp.sberbank-ast.ru/Main/List/UnitedPurchaseListNew,,,,,,,,,,,,,,2025-12,2025,Other,1
sberbank_ast,Торги коммерческих заказчиков,ПАО Сбербанк России,"ПУБЛИЧНОЕ АКЦИОНЕРНОЕ ОБЩЕСТВО ""СБЕРБАНК РОССИИ""",SBR028-2512240125.1,1,г. Воронеж-3. Процедура продажи б.у. ИТ оборудования в количестве 30 штук.,ПАО СБЕРБАНК,,Завершен(-а),Простая продажа (без ЭП),112000.0,2026-01-12 12:00:00,https://utp.sberbank-ast.ru/VIP/NBT/PurchaseView/18/0/0/3705862,Торги коммерческих заказчиков,2025-12-24 14:38:00,2026-01-12 12:00:00,Простая продажа (без ЭП),RUB,https://utp.sberbank-ast.ru/Main/List/UnitedPurchaseListNew,,,,,,,,,,,,,,2025-12,2025,Other,1
sberbank_ast,Торги коммерческих заказчиков,ПАО Сбербанк России,"ПУБЛИЧНОЕ АКЦИОНЕРНОЕ ОБЩЕСТВО ""СБЕРБАНК РОССИИ""",SBR028-2512240124.1,1,г. Воронеж-2. Процедура продажи б.у. ИТ оборудования в количестве 30 штук.,ПАО СБЕРБАНК,,Завершен(-а),Простая продажа (без ЭП),105000.0,2026-01-12 12:00:00,https://utp.sberbank-ast.ru/VIP/NBT/PurchaseView/18/0/0/3705860,Торги коммерческих заказчиков,2025-12-24 14:37:00,2026-01-12 12:00:00,Простая продажа (без ЭП),RUB,https://utp.sberbank-ast.ru/Main/List/UnitedPurchaseListNew,,,,,,,,,,,,,,2025-12,2025,Other,1
sberbank_ast,Торги коммерческих заказчиков,ПАО Сбербанк России,"ПУБЛИЧНОЕ АКЦИОНЕРНОЕ ОБЩЕСТВО ""СБЕРБАНК РОССИИ""",SBR028-2512240123.1,1,г. Воронеж-1. Процедура продажи б.у. ИТ оборудования в количестве 113 штук.,ПАО СБЕРБАНК,,Завершен(-а),Простая продажа (без ЭП),669000.0,2026-01-12 12:00:00,https://utp.sberbank-ast.ru/VIP/NBT/PurchaseView/18/0/0/3705857,Торги коммерческих заказчиков,2025-12-24 14:36:00,2026-01-12 12:00:00,Простая продажа (без ЭП),RUB,https://utp.sberbank-ast.ru/Main/List/UnitedPurchaseListNew,,,,,,,,,,,,,,2025-12,2025,Other,1
sberbank_ast,Торги коммерческих заказчиков,ПАО Сбербанк России,"ПУБЛИЧНОЕ АКЦИОНЕРНОЕ ОБЩЕСТВО ""СБЕРБАНК РОССИИ""",SBR028-2512240122.1,1,г. Москва 11. Процедура продажи б.у. ИТ оборудования в количестве 21 штук.,ПАО СБЕРБАНК,,Завершен(-а),Простая продажа (без ЭП),126000.0,2026-01-12 12:00:00,https://utp.sberbank-ast.ru/VIP/NBT/PurchaseView/18/0/0/3705852,Торги коммерческих заказчиков,2025-12-24 14:35:00,2026-01-12 12:00:00,Простая продажа (без ЭП),RUB,https://utp.sberbank-ast.ru/Main/List/UnitedPurchaseListNew,,,,,,,,,,,,,,2025-12,2025,Other,1
sberbank_ast,Торги коммерческих заказчиков,ПАО Сбербанк России,"ПУБЛИЧНОЕ АКЦИОНЕРНОЕ ОБЩЕСТВО ""СБЕРБАНК РОССИИ""",SBR028-2512240121.1,1,г. Москва 10. Процедура продажи б.у. ИТ оборудования в количестве 23 штук.,ПАО СБЕРБАНК,,Завершен(-а),Простая продажа (без ЭП),138000.0,2026-01-12 12:00:00,https://utp.sberbank-ast.ru/VIP/NBT/PurchaseView/18/0/0/3705849,Торги коммерческих заказчиков,2025-12-24 14:34:00,2026-01-12 12:00:00,Простая продажа (без ЭП),RUB,https://utp.sberbank-ast.ru/Main/List/UnitedPurchaseListNew,,,,,,,,,,,,,,2025-12,2025,Other,1
sberbank_ast,Торги коммерческих заказчиков,ПАО Сбербанк России,"ПУБЛИЧНОЕ АКЦИОНЕРНОЕ ОБЩЕСТВО ""СБЕРБАНК РОССИИ""",SBR028-2512240120.1,1,г. Москва 9. Процедура продажи б.у. ИТ оборудования в количестве 23 штук.,ПАО СБЕРБАНК,,Завершен(-а),Простая продажа (без ЭП),161000.0,2026-01-12 12:00:00,https://utp.sberbank-ast.ru/VIP/NBT/PurchaseView/18/0/0/3705847,Торги коммерческих заказчиков,2025-12-24 14:33:00,2026-01-12 12:00:00,Простая продажа (без ЭП),RUB,https://utp.sberbank-ast.ru/Main/List/UnitedPurchaseListNew,,,,,,,,,,,,,,2025-12,2025,Other,1
sberbank_ast,Торги коммерческих заказчиков,ПАО Сбербанк России,"ПУБЛИЧНОЕ АКЦИОНЕРНОЕ ОБЩЕСТВО ""СБЕРБАНК РОССИИ""",SBR028-2512240119.1,1,г. Москва 8. Процедура продажи б.у. ИТ оборудования в количестве 19 штук.,ПАО СБЕРБАНК,,Завершен(-а),Простая продажа (без ЭП),133000.0,2026-01-12 12:00:00,https://utp.sberbank-ast.ru/VIP/NBT/PurchaseView/18/0/0/3705845,Торги коммерческих заказчиков,2025-12-24 14:33:00,2026-01-12 12:00:00,Простая продажа (без ЭП),RUB,https://utp.sberbank-ast.ru/Main/List/UnitedPurchaseListNew,,,,,,,,,,,,,,2025-12,2025,Other,1
sberbank_ast,Торги коммерческих заказчиков,ПАО Сбербанк России,"ПУБЛИЧНОЕ АКЦИОНЕРНОЕ ОБЩЕСТВО ""СБЕРБАНК РОССИИ""",SBR028-2512240118.1,1,г. Москва 7. Процедура продажи б.у. ИТ оборудования в количестве 22 штук.,ПАО СБЕРБАНК,,Завершен(-а),Простая продажа (без ЭП),154000.0,2026-01-12 12:00:00,https://utp.sberbank-ast.ru/VIP/NBT/PurchaseView/18/0/0/3705843,Торги коммерческих заказчиков,2025-12-24 14:32:00,2026-01-12 12:00:00,Простая продажа (без ЭП),RUB,https://utp.sberbank-ast.ru/Main/List/UnitedPurchaseListNew,,,,,,,,,,,,,,2025-12,2025,Other,1
sberbank_ast,Торги коммерческих заказчиков,ПАО Сбербанк России,"ПУБЛИЧНОЕ АКЦИОНЕРНОЕ ОБЩЕСТВО ""СБЕРБАНК РОССИИ""",SBR028-2512240116.1,1,г. Москва 5. Процедура продажи б.у. ИТ оборудования в количестве 27 штук.,ПАО СБЕРБАНК,,Завершен(-а),Простая продажа (без ЭП),189000.0,2026-01-12 12:00:00,https://utp.sberbank-ast.ru/VIP/NBT/PurchaseView/18/0/0/3705837,Торги коммерческих заказчиков,2025-12-24 14:31:00,2026-01-12 12:00:00,Простая продажа (без ЭП),RUB,https://utp.sberbank-ast.ru/Main/List/UnitedPurchaseListNew,,,,,,,,,,,,,,2025-12,2025,Other,1
sberbank_ast,Торги коммерческих заказчиков,ПАО Сбербанк России,"ПУБЛИЧНОЕ АКЦИОНЕРНОЕ ОБЩЕСТВО ""СБЕРБАНК РОССИИ""",SBR028-2512240117.1,1,г. Москва 6. Процедура продажи б.у. ИТ оборудования в количестве 27 штук.,ПАО СБЕРБАНК,,Завершен(-а),Простая продажа (без ЭП),189000.0,2026-01-12 12:00:00,https://utp.sberbank-ast.ru/VIP/NBT/PurchaseView/18/0/0/3705841,Торги коммерческих заказчиков,2025-12-24 14:31:00,2026-01-12 12:00:00,Простая продажа (без ЭП),RUB,https://utp.sberbank-ast.ru/Main/List/UnitedPurchaseListNew,,,,,,,,,,,,,,2025-12,2025,Other,1
sberbank_ast,Торги коммерческих заказчиков,ПАО Сбербанк России,"ПУБЛИЧНОЕ АКЦИОНЕРНОЕ ОБЩЕСТВО ""СБЕРБАНК РОССИИ""",SBR028-2512240115.1,1,г. Москва 4. Процедура продажи б.у. ИТ оборудования в количестве 26 штук.,ПАО СБЕРБАНК,,Завершен(-а),Простая продажа (без ЭП),182000.0,2026-01-12 12:00:00,https://utp.sberbank-ast.ru/VIP/NBT/PurchaseView/18/0/0/3705835,Торги коммерческих заказчиков,2025-12-24 14:30:00,2026-01-12 12:00:00,Простая продажа (без ЭП),RUB,https://utp.sberbank-ast.ru/Main/List/UnitedPurchaseListNew,,,,,,,,,,,,,,2025-12,2025,Other,1
sberbank_ast,Торги коммерческих заказчиков,ПАО Сбербанк России,"ПУБЛИЧНОЕ АКЦИОНЕРНОЕ ОБЩЕСТВО ""СБЕРБАНК РОССИИ""",SBR028-2512240113.1,1,г. Москва 2. Процедура продажи б.у. ИТ оборудования в количестве 26 штук.,ПАО СБЕРБАНК,,Завершен(-а),Простая продажа (без ЭП),182000.0,2026-01-12 12:00:00,https://utp.sberbank-ast.ru/VIP/NBT/PurchaseView/18/0/0/3705832,Торги коммерческих заказчиков,2025-12-24 14:29:00,2026-01-12 12:00:00,Простая продажа (без ЭП),RUB,https://utp.sberbank-ast.ru/Main/List/UnitedPurchaseListNew,,,,,,,,,,,,,,2025-12,2025,Other,1
