source_system,procedure_number,lot_number,document_name,document_url,local_path,extraction_method,text_chars,ocr_required,pii_findings_count,text_preview
sberbank_ast,115798286,1,Техническое задание.docx,https://sberb2b.ru/uploads/documents/09/0c1/070/090c1070d2bff8e25333996aa7216be3.bin,D:\Nikita\Work\purchase_analysis\data\raw\sberb2b\documents\115798286_001_Техническое задание.docx,docx_xml,1854,False,0,"Техническое задание Подробное описание продукции (ассортимент, характеристики, объем). № п/п Наименование ТМЦ* Характеристики ТМЦ Ед. измерения Кол-во 1 Беговая дорожка Tunturi Cardio Fit T5 или аналог Назначение: полупрофессиональная\nТип дорожки: электрическая\nВид: компактная\nМощность двигателя: не менее 2,25 л.с.\nСкорость (min-max): 1,0-12 км/ч\nИзмерение пульса: да\nНаличие дисплея: да, 3 LED\nДисплей: отображение время, скорость, дистанция, калории\nКоличество программ: 7-8\nМакс. вес пользователя: от 100 кг\nДлина бегового полотна: не менее 110 см\nШирина бегового полотна: не менее 40 см\nРазмеры в рабочем состоянии:\nДлина: 140-150 см\nШирина: 50-75 см\nПодключение к сети: возможно\nРегулировка угла наклона: нет\nНаклон: нет\nТолщина деки: 15 мм (+-1 мм)\nСкладывание: да Шт. 1.00 *Или аналог(и) сопоставимые по характеристикам. Срок поставки продукции. Желаемая дата поставки - 28.09.2025 . Адрес поставки продукции. Продукцию необходимо поставить по адресу г.Москва, пр-кт Кутуз"
sberbank_ast,115938226,1,ТЗ.docx,https://sberb2b.ru/uploads/documents/2c/cc8/c56/2ccc8c56dbdfd345f7338efa30840892.docx,D:\Nikita\Work\purchase_analysis\data\raw\sberb2b\documents\115938226_001_ТЗ.docx,docx_xml,374,False,0,"Техническое задание Адрес доставки: г. Москва, Большой Саввинский пер., дом 12, стр. 9 Наименование Кол-во (шт.) Гарнитура Logitech Stereo Headset H340 10 Веб-камера Logitech WebCam C270 HD 10 Мышь Logitech B100 Black 10 Клавиатура Logitech K120 for business Black 10 Общая стоимость с доставкой, включая все налоги и платежи 65 000 (шестьдесят пять тысяч) рублей 00 копеек."
sberbank_ast,11651097,1,"ТФД закупка до 500 тр _28.10.2025, 15_09_30.docx",https://sberb2b.ru/uploads/documents/32/d71/627/32d7162771d39aeb9af30d6a3c0d56f4.bin,"D:\Nikita\Work\purchase_analysis\data\raw\sberb2b\documents\11651097_001_ТФД закупка до 500 тр _28.10.2025, 15_09_30.docx",docx_xml,67583,False,4,"ДОГОВОР № г. Москва «__»_______20__г. Публичное акционерное общество «Сбербанк России», ПАО Сбербанк, именуемое в дальнейшем «Заказчик», в лице Категорийного директора Второго категорийного управления Центра снабжения ПАО Сбербанк Савина Анатолия Алексеевича, действующего на основании Машиночитаемой доверенности № 276D1E7B-0529-45FD-A882-35667B5737C6 от 04.07.2025 года, с одной стороны, и {Партнер полное наименование Партнера} , именуемый в дальнейшем «Поставщик», {ФИО представителя партнера}, действующий на основании ОГРНИП {ОГРН} , с другой стороны, вместе в дальнейшем именуемые «Стороны», а по отдельности «Сторона», заключили настоящий договор (далее – Договор) о нижеследующем: ПРЕДМЕТ ДОГОВОРА Предметом Договора является поставка Поставщиком Заказчику на возмездной основе Продукции по номенклатуре и ценам, указанным в Спецификации поставки (далее –Продукция). Наименование, точное описание Продукции, количество Продукции, характеристики, адрес(а) доставки Продукции, срок и способ (у"
sberbank_ast,11651097,1,Техническое задание.docx,https://sberb2b.ru/uploads/documents/bb/f15/eda/bbf15eda3e10d462081996eed50fb2a4.bin,D:\Nikita\Work\purchase_analysis\data\raw\sberb2b\documents\11651097_002_Техническое задание.docx,docx_xml,6308,False,0,"Техническое задание Подробное описание продукции (ассортимент, характеристики, объем). № п/п Наименование ТМЦ* Характеристики ТМЦ Ед. измерения Кол-во 1 Стол монтажный (ДиКом или эквивалент) Тип–регулируемый Конструкция–модульная Тип опор–регулируемые по высоте Наличие экрана–да, одинарный Минимальная высота, без экрана/с экраном–не выше 665/1988 мм Максимальная высота, без экрана/с экраном–не ниже 965/2288 мм Ширина–1520-1535 мм Глубина–680-700 мм Вес–86-96 кг Тип регулировки высоты – болтами «на срез» Шаг регулировки–30 мм Максимальная нагрузка на стол/экран/тумбу–не менее 300/100/30 кг Толщина столешницы–25 мм Материал–МДФ с верхним слоем антистатического пластика Экран: Шаг перфорации–35 мм Габариты-1263х1535 Подвесная тумба с ящиками – есть Количество ящиков–3 Размеры ящиков-80х306х459 Цвет экрана, тумбы-RAL 7035 Цвет опор стола, стоек экрана, ящиков тумбы-RAL 7012 Соответствие ГОСТ Р 53734.5.1-2019 и ГОСТ 16371-2014 Гарантийный срок–не менее 36 месяцев В стоимость включены: доста"
sberbank_ast,119540384,1,"ТФД закупка до 500 тр _04.09.2025, 10_12_11.docx",https://sberb2b.ru/uploads/documents/20/9a6/213/209a62137cb79ce2294e9e91ea0c3250.bin,"D:\Nikita\Work\purchase_analysis\data\raw\sberb2b\documents\119540384_001_ТФД закупка до 500 тр _04.09.2025, 10_12_11.docx",docx_xml,67593,False,4,"ДОГОВОР № г. Москва «__»_______20__г. Публичное акционерное общество «Сбербанк России», ПАО Сбербанк , именуемое в дальнейшем «Заказчик», в лице Категорийного директора Второго категорийного управления Центра снабжения ПАО Сбербанк Савина Анатолия Алексеевича, действующего на основании Машиночитаемой доверенности № 276D1E7B-0529-45FD-A882-35667B5737C6 от 04.07.2025 года , с одной стороны, и {Партнер полное наименование Партнера} , именуемый в дальнейшем «Поставщик», {ФИО представителя партнера}, действующий на основании ОГРНИП {ОГРН} , с другой стороны, вместе в дальнейшем именуемые «Стороны», а по отдельности «Сторона», заключили настоящий договор (далее – Договор) о нижеследующем: ПРЕДМЕТ ДОГОВОРА Предметом Договора является поставка Поставщиком Заказчику на возмездной основе Продукции по номенклатуре и ценам, указанным в Спецификации поставки (далее –Продукция). Наименование, точное описание Продукции, количество Продукции, характеристики, адрес(а) доставки Продукции, срок и способ "
sberbank_ast,119540384,1,Техническое задание.docx,https://sberb2b.ru/uploads/documents/dd/014/41d/dd01441d5aae6f0eac38779de83adec1.bin,D:\Nikita\Work\purchase_analysis\data\raw\sberb2b\documents\119540384_002_Техническое задание.docx,docx_xml,1741,False,0,"Техническое задание Подробное описание продукции (ассортимент, характеристики, объем). № п/п Наименование ТМЦ* Характеристики ТМЦ Ед. измерения Кол-во 1 Электрическая турка ARCELIK TKM 9961 или аналог Тип: автоматическая, Цвет: черный/красный, Мощность: не менее 1100 Вт, Объем: не более 1.5 л, Материал: пластик, алюминий, Тип управления: электронное, Защита от включения без воды: да, Индикация уровня воды: да, Встроенная кофемолка: да, Защита от перегрева: нет, Тип напитка: американо, капучино, кофе по-турецки, эспрессо, Одновременное приготовление двух чашек: да, Используемый кофе: молотый, Габариты (в*ш*г): 200x25x22 мм, Вес: не более 4,5 кг, (все характеристики +/-1%) Шт. 1.00 *Или аналог(и) сопоставимые по характеристикам. Срок поставки продукции. Желаемая дата поставки - 25.09.2025 . Адрес поставки продукции. Продукцию необходимо поставить по адресу г.Москва, ул. Большая Андроньевская, 8 Требования к проведению сопутствующих работ / поставке сопутствующих ТМЦ, которые входят в сто"
sberbank_ast,123870997,1,Вкладыши (Беруши).PNG,https://sberb2b.ru/uploads/images/85/bc1/b56/85bc1b56df4d6d18081fb862eb128b94.png,D:\Nikita\Work\purchase_analysis\data\raw\sberb2b\documents\123870997_001_Вкладыши (Беруши).PNG,unsupported,0,False,0,
sberbank_ast,123870997,1,"ТФД закупка до 500 тр _13.11.2025, 14_51_10.docx",https://sberb2b.ru/uploads/documents/52/21a/66b/5221a66bb048d52a485ac557620134e8.bin,"D:\Nikita\Work\purchase_analysis\data\raw\sberb2b\documents\123870997_003_ТФД закупка до 500 тр _13.11.2025, 14_51_10.docx",docx_xml,67509,False,4,"ДОГОВОР № г. Москва «__»_______20__г. Публичное акционерное общество «Сбербанк России», ПАО Сбербанк, именуемое в дальнейшем «Заказчик», в лице {Должность Уполномоченного лица} Савин Анатолий Алексеевич, действующего на основании Машиночитаемой доверенности № 276D1E7B-0529-45FD-A882-35667B5737C6 от 04.07.2025 года, с одной стороны, и {Партнер полное наименование Партнера}, именуемый в дальнейшем «Поставщик», {ФИО представителя партнера}, действующий на основании ОГРНИП {ОГРН} , с другой стороны, вместе в дальнейшем именуемые «Стороны», а по отдельности «Сторона», заключили настоящий договор (далее – Договор) о нижеследующем: ПРЕДМЕТ ДОГОВОРА Предметом Договора является поставка Поставщиком Заказчику на возмездной основе Продукции по номенклатуре и ценам, указанным в Спецификации поставки (далее –Продукция). Наименование, точное описание Продукции, количество Продукции, характеристики, адрес(а) доставки Продукции, срок и способ (условия) доставки, в том числе специальные условия доставк"
sberbank_ast,123870997,1,"ТФД закупка до 500 тр _14.11.2025, 10_38_11.docx",https://sberb2b.ru/uploads/documents/0e/0ba/6ff/0e0ba6ff3f80427ed5d9f2b49bdc540e.bin,"D:\Nikita\Work\purchase_analysis\data\raw\sberb2b\documents\123870997_004_ТФД закупка до 500 тр _14.11.2025, 10_38_11.docx",docx_xml,67570,False,4,"ДОГОВОР № г. Москва «__»_______20__г. Публичное акционерное общество «Сбербанк России», ПАО Сбербанк, именуемое в дальнейшем «Заказчик», в лице {Должность Уполномоченного лица} Савин Анатолий Алексеевич, действующего на основании Машиночитаемой доверенности № 276D1E7B-0529-45FD-A882-35667B5737C6 от 04.07.2025 года, с одной стороны, и {Партнер полное наименование Партнера}, именуемый в дальнейшем «Поставщик», {ФИО представителя партнера}, действующий на основании ОГРНИП {ОГРН} , с другой стороны, вместе в дальнейшем именуемые «Стороны», а по отдельности «Сторона», заключили настоящий договор (далее – Договор) о нижеследующем: ПРЕДМЕТ ДОГОВОРА Предметом Договора является поставка Поставщиком Заказчику на возмездной основе Продукции по номенклатуре и ценам, указанным в Спецификации поставки (далее –Продукция). Наименование, точное описание Продукции, количество Продукции, характеристики, адрес(а) доставки Продукции, срок и способ (условия) доставки, в том числе специальные условия доставк"
sberbank_ast,123870997,1,Техническое задание.docx,https://sberb2b.ru/uploads/documents/ef/744/9c6/ef7449c63a9ae98207310ed5467d1d48.bin,D:\Nikita\Work\purchase_analysis\data\raw\sberb2b\documents\123870997_002_Техническое задание.docx,docx_xml,1601,False,0,"Техническое задание Подробное описание продукции (ассортимент, характеристики, объем). № п/п Наименование ТМЦ* Характеристики ТМЦ Ед. измерения Кол-во 1 Беруши Материал: вспененный полиуретан Цвет: нейтральный Вид беруш: вкладыши Форма: коничеcкая Размер: универсальный Тип крепления: без крепления Снижение уровня шума (SNR): 34 – 37 дБ Вид шумоподавления: пассивное Количество применений: одноразовое использование Вариант размещения: диспенсер Вид упаковки: без индивидуальной упаковки, для размещения в диспенсере. Шт. 3400.00 *Или аналог(и) сопоставимые по характеристикам. Срок поставки продукции. Желаемая дата поставки - 01.12.2025 . Адрес поставки продукции. Продукцию необходимо поставить по адресу г. Москва, тер. Сколково, бульвар Большой, д. 64, стр. 1 Требования к проведению сопутствующих работ / поставке сопутствующих ТМЦ, которые входят в стоимость закупаемой продукции / оказываемой услуги. Цены на продукцию включают в себя стоимость всех расходов Поставщика, необходимых для осущ"
sberbank_ast,124040848,1,ТЗ кофе-брейк (2).docx,https://sberb2b.ru/uploads/documents/3a/98d/58a/3a98d58a294d38f04600f969bb94aa28.docx,D:\Nikita\Work\purchase_analysis\data\raw\sberb2b\documents\124040848_001_ТЗ кофе-брейк (2).docx,docx_xml,1402,False,0,"Техническое задание на оказание услуг питания Мероприятие: Семинар «Контрактная система : новеллы 2025, претензионная работа» Место проведения: Астраханская область, г Астрахань, ул Кремлевская, зд. 4 Дата и время проведения: 11.04.2025 с 10:00 по 16:00 Количество участников: 180 человек Формат: Кофе-брейк Продолжительность: 30 (тридцать) минут Частота: 1 кофе-брейк в середине конференции (с 12:30 по 13:00). Меню 1. Напитки. кофе (растворимый) – 150 шт. чай (черный, зеленый) – 150 шт. вода бутилированная по 0,5 мл. (газированная, негазированная) – 100 шт. 2. Закуски. Канапе с ветчиной и томатами черри – 150 шт. Сэндвичи с куриной грудкой и овощами – 150 шт. Ассорти печенья и выпечки – 130 шт. Круассаны запеченные с топпингом – 140 шт. 3. Оборудование. Скатерти (аренда) – 5 шт. Термопот (аренда) – 2 шт. Одноразовая посуда для участников конференции (тарелки, стаканы, размешиватели деревянные для горячих напитков) – 180 шт. 4. Дополнительно. Сахар в стиках – 180 шт. Сливки (порционно) – "
sberbank_ast,126654667,1,ТЗ.docx,https://sberb2b.ru/uploads/documents/24/65e/8dc/2465e8dc2a45c013123b5ad08721a67c.docx,D:\Nikita\Work\purchase_analysis\data\raw\sberb2b\documents\126654667_001_ТЗ.docx,docx_xml,152,False,0,"Техническое задание № Наименование товаров Кол-во ИТОГО без НДС ИТОГО с НДС 1 Ноутбук Lenovo V15 G4 (82YU014ARU) 1 60 000,00 Итого с доставкой 60 000,00"
sberbank_ast,127115094,1,"ТФД закупка до 500 тр _09.07.2025, 01_23_11.docx",https://sberb2b.ru/uploads/documents/d6/10f/3a0/d610f3a096f8bb3aeca2b8aa472a4b5e.bin,"D:\Nikita\Work\purchase_analysis\data\raw\sberb2b\documents\127115094_001_ТФД закупка до 500 тр _09.07.2025, 01_23_11.docx",docx_xml,66203,False,3,"ДОГОВОР № г. Москва «__»_______20__г. Публичное акционерное общество «Сбербанк России», ПАО Сбербанк, именуемое в дальнейшем «Заказчик», в лице Директора Сервисного центра «Снабжение» Объединенного сервисного центра «Москва» Дирекции сервисных центров ПАО Сбербанк Ларионова Евгения Алексеевича, действующего на основании Машиночитаемой доверенности № 641a985b-ba7d-43e5-a70c-8ad37296c953 от 14.05.2024 года, с одной стороны, и {Партнер полное наименование Партнера} ({Партнер краткое наименование Партнера}), именуемый в дальнейшем «Поставщик», в лице {Должность} {ФИО представителя партнера}, действующего на основании {На основании (наименование)}, с другой стороны, вместе в дальнейшем именуемые «Стороны», а по отдельности «Сторона», заключили настоящий договор (далее – Договор) о нижеследующем: ПРЕДМЕТ ДОГОВОРА Предметом Договора является поставка Поставщиком Заказчику на возмездной основе Продукции по номенклатуре и ценам, указанным в Спецификации поставки (далее –Продукция). Наименование"
sberbank_ast,127115094,1,Техническое задание_мебель.docx,https://sberb2b.ru/uploads/documents/9f/83b/23b/9f83b23b863b114e61629a8415d349ed.docx,D:\Nikita\Work\purchase_analysis\data\raw\sberb2b\documents\127115094_002_Техническое задание_мебель.docx,docx_xml,2794,False,0,"Техническое задание Подробное описание продукции (ассортимент, характеристики, объем). № п/п Наименование ТМЦ* Характеристики ТМЦ Ед. измерения Кол-во 1 Стол высокий Размеры (Д*Ш*В): 3950*900*1150 мм (+/-1%)\nМатериалы:\n- металлокаркас, труба 50х50мм\n- столешница фанера 25мм + cpl пластик толщиной 0,8мм\nТолщина стола не менее 100 мм\nЦвет: Дуб Чарльстон H3154 St36 или эквивалент\nФорма столешницы: прямоугольная\nВсе отверстия и видимые части должны быть закрыты заглушками в цвет.\nТМЦ должны соответствовать требованиям: ГОСТ 16371-2014 «Мебель. Общие технические условия».\nПоставляемая продукция должна иметь сертификаты соответствия стандартам и техническим условиям завода-изготовителя на поставляемую продукцию. Сертификаты должны быть предоставлены по требованию Банка в течение 3 рабочих дней. Штука 1.00 2 Журнальный стол Размер (ШхГхВ): 1180х740х465мм (+/-1%)\nЦвет опоры и столешницы: Дуб термо черно-коричневый St12 или эквивалент\nСтолешница: выполнена из ЛДСП (класса эмиссии Е0,"
sberbank_ast,128012098,1,"ТФД закупка до 500 тр _17.07.2025, 05_24_15.docx",https://sberb2b.ru/uploads/documents/b3/074/e3a/b3074e3a970e4a3ac74367c75e41d18e.bin,"D:\Nikita\Work\purchase_analysis\data\raw\sberb2b\documents\128012098_002_ТФД закупка до 500 тр _17.07.2025, 05_24_15.docx",docx_xml,67608,False,3,"ДОГОВОР № г. Москва «__»_______20__г. Публичное акционерное общество «Сбербанк России», ПАО Сбербанк, именуемое в дальнейшем «Заказчик», в лице Категорийного директора Второго категорийного управления Центра снабжения ПАО Сбербанк Савина Анатолия Алексеевича, действующего на основании Машиночитаемой доверенности № 276D1E7B-0529-45FD-A882-35667B5737C6 от 04.07.2025 года, с одной стороны, и {Партнер полное наименование Партнера} ({Партнер краткое наименование Партнера}), именуемый в дальнейшем «Поставщик», представитель: {Должность} {ФИО представителя партнера}, действующего на основании документа: {На основании (наименование)}, с другой стороны, вместе в дальнейшем именуемые «Стороны», а по отдельности «Сторона», заключили настоящий договор (далее – Договор) о нижеследующем: ПРЕДМЕТ ДОГОВОРА Предметом Договора является поставка Поставщиком Заказчику на возмездной основе Продукции по номенклатуре и ценам, указанным в Спецификации поставки (далее –Продукция). Наименование, точное описание"
sberbank_ast,128012098,1,Техническое задание.docx,https://sberb2b.ru/uploads/documents/ed/4fb/777/ed4fb777f96b864f09260ce82508088d.bin,D:\Nikita\Work\purchase_analysis\data\raw\sberb2b\documents\128012098_001_Техническое задание.docx,docx_xml,1746,False,0,"Техническое задание Подробное описание продукции (ассортимент, характеристики, объем). № п/п Наименование ТМЦ* Характеристики ТМЦ Ед. измерения Кол-во 1 Стойка мебельная Размеры (Ш*Г*В): 1600*800*750 мм (+/- 5%) Высота стойки, мм 1200 (+/-5%) Макс. нагрузка, кг 30 Количество полок6 1 Материал столешницы: ЛДСП Материал фасада: ЛДСП Покрытие: Ламинированное Толщина материалов изготовления: не менее 16 мм Цвет стойки (высокой части): светло-бежевый Цвет стола: белый В стойке с внутренней стороны предусмотреть шкаф для документов с замком на ключ Размеры шкафа (Ш*Г*В): 900*350*1200 мм Шт. 2.00 *Или аналог(и) сопоставимые по характеристикам. Участник в ОБЯЗАТЕЛЬНОМ порядке прикладывает анкету Участника (в соответствии с приложенной формой); Срок поставки продукции. Желаемая дата поставки - 28.08.2025 . Адрес поставки продукции. Продукцию необходимо поставить по адресу г. Москва, Кутузовский пр-кт, 32к3 Требования к проведению сопутствующих работ / поставке сопутствующих ТМЦ, которые входят "
sberbank_ast,131199457,1,"ТФД закупка до 500 тр _09.07.2025, 12_45_12.docx",https://sberb2b.ru/uploads/documents/fa/236/074/fa236074b24d170c5870343216bdab72.bin,"D:\Nikita\Work\purchase_analysis\data\raw\sberb2b\documents\131199457_002_ТФД закупка до 500 тр _09.07.2025, 12_45_12.docx",docx_xml,66203,False,3,"ДОГОВОР № г. Москва «__»_______20__г. Публичное акционерное общество «Сбербанк России», ПАО Сбербанк, именуемое в дальнейшем «Заказчик», в лице Директора Сервисного центра «Снабжение» Объединенного сервисного центра «Москва» Дирекции сервисных центров ПАО Сбербанк Ларионова Евгения Алексеевича, действующего на основании Машиночитаемой доверенности № 641a985b-ba7d-43e5-a70c-8ad37296c953 от 14.05.2024 года, с одной стороны, и {Партнер полное наименование Партнера} ({Партнер краткое наименование Партнера}), именуемый в дальнейшем «Поставщик», в лице {Должность} {ФИО представителя партнера}, действующего на основании {На основании (наименование)}, с другой стороны, вместе в дальнейшем именуемые «Стороны», а по отдельности «Сторона», заключили настоящий договор (далее – Договор) о нижеследующем: ПРЕДМЕТ ДОГОВОРА Предметом Договора является поставка Поставщиком Заказчику на возмездной основе Продукции по номенклатуре и ценам, указанным в Спецификации поставки (далее –Продукция). Наименование"
sberbank_ast,131199457,1,Техническое задание.docx,https://sberb2b.ru/uploads/documents/d0/db8/87b/d0db887bc33708346e06e220eef81a6b.bin,D:\Nikita\Work\purchase_analysis\data\raw\sberb2b\documents\131199457_001_Техническое задание.docx,docx_xml,4759,False,0,"Техническое задание Подробное описание продукции (ассортимент, характеристики, объем). № п/п Наименование ТМЦ* Характеристики ТМЦ Ед. измерения Кол-во 1 Набор бит с трещоткой 26 предметов WERA WE-051045или аналог Набор бит с трещоткой. Количество насадок в наборе: не менее 26 шт. Для профессионального использования; Материал насадок – CrV; Длина стержня не менее 150мм, не более 160мм; Трещотка в комплекте: да; Min размер головки:5.5 мм; Max размер головки:13 мм; Комплектация, не менее: 1 трещотка, 16 насадок, 1 соединительная деталь, 1 удлинитель и 7 насадных инструментов. Штука 2.00 2 Аккумуляторная отвертка с прямой ручкой DELI DL-DP04-E1B2 или аналог Max крутящий момент :5 Нм Напряжение аккумулятора: 3.6 В Емкость аккумулятора: 2 А*ч Тип хвостовика: шестигранник 6.35 мм (1/4) Тип аккумулятора: Li-lon Устройство аккумулятора: встроенный Вид упаковки: чемодан/кейс Тип двигателя: щеточный Наличие реверса: да Наличие подсветки: да Max крутящий момент: 5 Нм Жестк. вращ. Момент: 5 Нм Элек"
sberbank_ast,132353597,1,"ТФД закупка до 500 тр _15.12.2025, 03_42_17.docx",https://sberb2b.ru/uploads/documents/79/1fd/25f/791fd25f769b3325a713b5db6c47fe50.bin,"D:\Nikita\Work\purchase_analysis\data\raw\sberb2b\documents\132353597_002_ТФД закупка до 500 тр _15.12.2025, 03_42_17.docx",docx_xml,71853,False,3,"ДОГОВОР № г. Москва «__»_______20__г. Публичное акционерное общество «Сбербанк России», ПАО Сбербанк, именуемое в дальнейшем «Заказчик», в лице своего филиала Уральский банк ПАО, в лице Начальник отдела Милькова Галина Сергеевна, действующего на основании Машиночитаемой доверенности №1d61c9c6-e1e3-4f5a-802e-e88167be25d1 от2024-05-30 21:00:00.0 с одной стороны, и {Полное наименование партнера}, именуемый в дальнейшем «Поставщик», представитель: {Должность}ОГРНИП {ОГРН} с другой стороны, вместе в дальнейшем именуемые «Стороны», а по отдельности «Сторона», заключили настоящий договор (далее – Договор) о нижеследующем: ПРЕДМЕТ ДОГОВОРА Предметом Договора является поставка Поставщиком Заказчику на возмездной основе Продукции по номенклатуре и ценам, указанным в Спецификации поставки (далее –Продукция). Наименование, точное описание Продукции, количество Продукции, характеристики, адрес(а) доставки Продукции, срок и способ (условия) доставки, в том числе специальные условия доставки Продукци"
sberbank_ast,132353597,1,Техническое задание.docx,https://sberb2b.ru/uploads/documents/08/726/e6e/08726e6e87456cf175d60a3022d78a20.bin,D:\Nikita\Work\purchase_analysis\data\raw\sberb2b\documents\132353597_001_Техническое задание.docx,docx_xml,1758,False,0,"Техническое задание Подробное описание продукции (ассортимент, характеристики, объем). № п/п Наименование ТМЦ* Характеристики ТМЦ Ед. измерения Кол-во 1 Мобильная перегородка Мобильная перегородка Размеры (Ш*Г*В): 1200*27*1800 мм (+/-1%) Обивка рогожка Bahama, или аналог не уступающий по свойствам и харакреристикам Цвет - СЕРЫЙ Перегородка из ДСП толщиной не менее 16 мм, обтянута изолоном 5 мм для мягкости Чехлы съемные, выполнены из рогожки плотностью 300г/кв.м. с устойчивостью к истиранию более 100 000 циклов. Перегородки оснащены нерегулируемыми черными металлическими опорами с колесами d-500 мм из прорезиненного пластика. Для опор используется сквозное крепление с помощью шестигранников. Шт. 2.00 *Или аналог(и) сопоставимые по характеристикам. Срок поставки продукции. Желаемая дата поставки - 20.01.2026 . Адрес поставки продукции. Продукцию необходимо поставить по адресу г. Екатеринбург, ул. Куйбышева, 67 Требования к проведению сопутствующих работ / поставке сопутствующих ТМЦ, кот"
sberbank_ast,132451723,1,"ТФД закупка до 500 тр _09.12.2025, 11_59_16.docx",https://sberb2b.ru/uploads/documents/5d/914/afa/5d914afa76b5d2e00d28a399e7798cdd.bin,"D:\Nikita\Work\purchase_analysis\data\raw\sberb2b\documents\132451723_001_ТФД закупка до 500 тр _09.12.2025, 11_59_16.docx",docx_xml,61872,False,3,"ДОГОВОР № г. Москва «__»_______20__г. Публичное акционерное общество «Сбербанк России», ПАО Сбербанк, именуемое в дальнейшем «Заказчик», в лице своего филиала Уральский банк ПАО, в лице Начальник отдела Милькова Галина Сергеевна, действующего на основании Машиночитаемой доверенности №1d61c9c6-e1e3-4f5a-802e-e88167be25d1 от2024-05-30 21:00:00.0 с одной стороны, и {Полное наименование партнера}, именуемый в дальнейшем «Поставщик», {ФИО представителя партнера}, действующий на основании ОГРНИП {ОГРН} с другой стороны, вместе в дальнейшем именуемые «Стороны», а по отдельности «Сторона», заключили настоящий договор (далее – Договор) о нижеследующем: ПРЕДМЕТ ДОГОВОРА Предметом Договора является поставка Поставщиком Заказчику на возмездной основе Продукции по номенклатуре и ценам, указанным в Спецификации поставки (далее –Продукция). Наименование, точное описание Продукции, количество Продукции, характеристики, адрес(а) доставки Продукции, срок и способ (условия) доставки, в том числе специаль"
sberbank_ast,132451723,1,Техническое задание.docx,https://sberb2b.ru/uploads/documents/46/941/89b/4694189b533410fa6d18ad472dc25fba.bin,D:\Nikita\Work\purchase_analysis\data\raw\sberb2b\documents\132451723_002_Техническое задание.docx,docx_xml,1897,False,0,"Техническое задание Подробное описание продукции (ассортимент, характеристики, объем). № п/п Наименование ТМЦ* Характеристики ТМЦ Ед. измерения Кол-во 1 Диван прямой, Д*Г*В, мм: 2200*700*900 Диван прямой. Размеры дивана: Длина: 2200 мм (+/- 1мм); Глубина: 700 мм; Высота: 900мм. Внутреннее наполнение: ППУ или пружинный блок. Материал: искусственная замша Buffalo, с антивандальным эффектом ""антикоготь"", цвет коричневый. Основа сиденья и каркас: ДСП (ЛДПС). Механизм трансформации: без трансформации. Стойкость материала обивки к истиранию: не менее 50 000 циклов. Особенности: тип подлокотника-мягкие; высота на ножке 600 мм; ширина -150мм; Сиденье ширина 190 мм; глубина 52 мм; высота от пола на ножке 430 мм; толщина нижнего монолитного блока 200мм; Спинка: высота - 500 мм. Высота ножек 100мм, цвет- металлик, материал-металл, форма-цилиндрическая. Шт. 1 *Или аналог(и) сопоставимые по характеристикам. Срок поставки продукции. Желаемая дата поставки - 26.01.2026 . Адрес поставки продукции. Про"
sberbank_ast,13776416,1,"ТФД закупка до 500 тр _17.07.2025, 05_23_08.docx",https://sberb2b.ru/uploads/documents/d3/7dd/669/d37dd669ddb7a07f3f65737020009744.bin,"D:\Nikita\Work\purchase_analysis\data\raw\sberb2b\documents\13776416_001_ТФД закупка до 500 тр _17.07.2025, 05_23_08.docx",docx_xml,67608,False,3,"ДОГОВОР № г. Москва «__»_______20__г. Публичное акционерное общество «Сбербанк России», ПАО Сбербанк, именуемое в дальнейшем «Заказчик», в лице Категорийного директора Второго категорийного управления Центра снабжения ПАО Сбербанк Савина Анатолия Алексеевича, действующего на основании Машиночитаемой доверенности № 276D1E7B-0529-45FD-A882-35667B5737C6 от 04.07.2025 года, с одной стороны, и {Партнер полное наименование Партнера} ({Партнер краткое наименование Партнера}), именуемый в дальнейшем «Поставщик», представитель: {Должность} {ФИО представителя партнера}, действующего на основании документа: {На основании (наименование)}, с другой стороны, вместе в дальнейшем именуемые «Стороны», а по отдельности «Сторона», заключили настоящий договор (далее – Договор) о нижеследующем: ПРЕДМЕТ ДОГОВОРА Предметом Договора является поставка Поставщиком Заказчику на возмездной основе Продукции по номенклатуре и ценам, указанным в Спецификации поставки (далее –Продукция). Наименование, точное описание"
